FIPS_Code,County,State,Adult Obesity Percentage,Infant Mortality Rate,Life Expectancy,Incarceration Rate,Incarceration_Rate_1k,HIV_Prevalence,Motor Vehicle Death Rate,Secondary Educational Attainment,GINI Index (Income Inequality),Population Density,Domestic In-Migrants 2010s,Domestic In-Migrants 2010s (norm),Domestic Net Migrants 2010s,Domestic Net Migrants 2010s (norm)
18037,Dubois County,IN,33.4,8.33781603,79.0455939,224.51,2.25,0.1,NA,89.3,0.4219,99.57,4517,106.671389774472,-288,-6.80127523910733
18039,Elkhart County,IN,32.4,7.774447359,78.20530865,817.64,8.18,0.1,15.02,80.8,0.4263,441.65,42345,209.658812403761,-405,-2.00523837580643
18041,Fayette County,IN,38.1,NA,72.01341238,863.51,8.64,0.1,NA,82.1,0.4145,107.87,3298,140.531787966593,-34,-1.44878131924322
18043,Floyd County,IN,31.2,3.908794788,77.20258381,315.04,3.15,0.1,NA,90.8,0.4447,522.56,32592,427.834442562911,1967,25.8207642526156
18045,Fountain County,IN,34.1,NA,76.94484986,266.17,2.66,0,NA,89,0.4318,41.52,1759,105.594909352863,116,6.96362108296314
18047,Franklin County,IN,35.3,NA,78.90280899,461.83,4.62,0,NA,87.3,0.413,59.24,6391,278.669224731839,131,5.71204325455655
18049,Fulton County,IN,37.4,11.26126126,76.04226804,501.67,5.02,0.1,NA,87.8,0.4239,54.55,4611,224.926829268293,-155,-7.5609756097561
18051,Gibson County,IN,31,8.771929825,76.93783715,353.96,3.54,0.1,NA,91.9,0.4053,69.05,6159,182.440238158713,-320,-9.47895376047869
18053,Grant County,IN,39.1,8.911994059,74.82414956,656.43,6.56,0.1,22.81,87.2,0.4197,160.48,8930,130.23377911301,-1159,-16.9026819699864
18055,Greene County,IN,34.2,NA,76.63616502,456.59,4.57,0.1,NA,87.9,0.4064,59.28,7935,242.467762635214,-207,-6.32524598178818
18057,Hamilton County,IN,26.1,4.442798963,81.98248889,134.86,1.35,0.1,4.14,96.8,0.4444,819.37,137436,454.149221969249,34174,112.925983814846
18059,Hancock County,IN,35,4.945960799,78.39749572,196.15,1.96,0.1,NA,92.9,0.3819,245.67,33613,466.989913584706,7566,105.115451943649
18061,Harrison County,IN,35.8,NA,76.66928475,339.03,3.39,0.1,NA,88.4,0.4253,82.43,10568,268.912694979516,1183,30.102547138604
18063,Hendricks County,IN,31.8,5.46358966,79.51018379,161.01,1.61,0.1,10.57,94,0.3918,402.56,71572,458.630235300149,17705,113.452863074794
18065,Henry County,IN,35.8,7.096392667,76.02433441,534.31,5.34,0.1,NA,89.3,0.4233,123.14,11451,233.717726298602,311,6.34758648841719
18067,Howard County,IN,32.9,6.559766764,74.78197665,472.43,4.72,0.2,24.23,89.5,0.4278,280.92,15751,189.812248439421,-244,-2.94039671254007
18069,Huntington County,IN,33.9,NA,77.16802795,1024.26,10.24,0.1,NA,91.8,0.3876,95.02,7577,206.424017871738,-92,-2.5064022230698
18071,Jackson County,IN,29.8,7.213930348,75.78342611,519.53,5.2,0.2,33.91,87.3,0.4209,86.33,10953,250.61205811692,-1275,-29.1728635167601
18073,Jasper County,IN,32.6,9.78179082,77.22096312,209.04,2.09,0.1,NA,88.2,0.3774,59.76,8300,247.946228528753,1223,36.5347274085138
18075,Jay County,IN,34.5,13.16408087,74.92912995,842.17,8.42,0.1,NA,88,0.4177,54.28,3176,149.959865904906,-531,-25.0720052882572
18077,Jefferson County,IN,32.6,NA,75.23745242,761.66,7.62,0.1,NA,89.7,0.4525,89.29,4451,136.979134609466,-127,-3.9084138610205
18079,Jennings County,IN,32.5,NA,73.18991241,499.48,4.99,NA,NA,87.8,0.4172,73.58,8411,300.392857142857,-37,-1.32142857142857
18081,Johnson County,IN,29.4,5.570599613,77.97970313,264.44,2.64,0.1,6.95,92.1,0.4144,479.7,68920,467.133890929794,10084,68.3484932695306
18083,Knox County,IN,34.1,6.457862448,75.78095713,174.77,1.75,0.1,32.79,88.7,0.4363,71.83,4328,114.080868785914,-676,-17.8185460488165
18085,Kosciusko County,IN,36.4,8.151791989,78.42297909,277.52,2.78,0.1,20.14,85.7,0.4093,148.72,18046,229.698080545797,-669,-8.51535054223308
18087,Lagrange County,IN,36.8,5.718793137,79.86042126,160.56,1.61,0,NA,61.8,0.3998,103.24,9936,258.507649078988,-908,-23.6236861275887
18089,Lake County,IN,34.8,8.708616324,76.40868915,256.2,2.56,0.3,11.74,88.7,0.4495,973.77,129420,263.999608345505,2143,4.37143533213117
18091,La Porte County,IN,36.6,8.203894115,75.74068421,350.01,3.5,0.2,NA,88.5,0.4402,184.12,22708,203.761530454758,2333,20.9342808944403
18093,Lawrence County,IN,34.2,5.970149254,76.86954328,454.28,4.54,0.1,24.25,88.3,0.4055,101.4,6677,146.092245755295,581,12.7122352529319
18095,Madison County,IN,36.8,7.299971184,75.90672212,862.56,8.63,0.2,15.44,88.4,0.4305,286.46,28924,222.374278267689,1735,13.3390738761734
18097,Marion County,IN,32.3,8.278031755,75.74193582,597.19,5.97,0.6,12.65,86.1,0.4839,2400.26,299991,321.105964936317,-49555,-53.0429449297453
18099,Marshall County,IN,38.4,5.649717514,78.70945184,340.18,3.4,0,21.62,84.9,0.4334,104.73,10774,228.713354703123,-724,-15.3692657142251
18101,Martin County,IN,37.5,NA,79.22184158,508.96,5.09,0.1,NA,88.1,0.4032,30.41,547,53.6116828383809,-94,-9.21297657551701
18103,Miami County,IN,33.5,8.570315543,76.62755035,238.88,2.39,0.1,NA,86.1,0.4045,95.8,8927,248.289481003504,119,3.3097847249263
18105,Monroe County,IN,25.4,5.658940037,79.91766734,251.7,2.52,0.2,8.08,92.7,0.4911,371.24,27322,190.611068864719,-5213,-36.3683296241777
18107,Montgomery County,IN,27.1,7.277137659,77.67804578,549.13,5.49,0.1,NA,89.8,0.394,75.87,7160,187.699889896713,-340,-8.91312326325172
18109,Morgan County,IN,32.4,5.40037244,76.99238937,326.31,3.26,0.1,15.61,88.1,0.4046,173.14,27265,391.21576054984,2943,42.2280573371788
18111,Newton County,IN,36.3,NA,76.74978542,379.44,3.79,0.1,NA,85.7,0.378,34.83,1698,119.949138174626,272,19.2144673636621
18113,Noble County,IN,33.2,7.572172267,77.74958519,366.08,3.66,0,31.42,83.6,0.4006,115.63,14513,304.779705153513,-606,-12.7262799781595
18115,Ohio County,IN,34.8,NA,77.93143765,560.56,5.61,NA,NA,87.6,0.383,68.18,766,126.926263463132,113,18.7241093620547
18117,Orange County,IN,34.1,NA,75.36961646,280.31,2.8,0.1,NA,83.2,0.428,49.06,1243,63.3343523896872,-29,-1.47763171303373
18119,Owen County,IN,36.4,NA,74.91925633,196.83,1.97,0.1,NA,85.4,0.4043,54.08,7879,375.745147598836,505,24.0831703943917
18121,Parke County,IN,33.7,NA,79.24954513,265.19,2.65,0.1,NA,86.2,0.4146,38.1,1304,75.668775024662,-14,-0.812394823884408
18123,Perry County,IN,34.4,NA,77.57470245,424.72,4.25,0.1,NA,90.3,0.3985,50.04,853,43.8470237483294,-162,-8.32733628045646
18125,Pike County,IN,37.8,NA,75.79437173,499.48,4.99,NA,NA,86.8,0.3796,37.03,1176,93.1558935361217,238,18.8529784537389
18127,Porter County,IN,33.9,4.405286344,78.47456294,176.26,1.76,0.1,5.87,93.6,0.4267,403.35,54332,325.193325193325,10513,62.9234599822835
18129,Posey County,IN,30,NA,78.77583783,480.32,4.8,0.1,NA,93.4,0.4124,62.44,6656,260.610806577917,173,6.77368833202819
18131,Pulaski County,IN,30.9,NA,75.84758689,304.78,3.05,NA,NA,88.5,0.4043,28.96,971,74.8823937687977,107,8.25171589419295
18133,Putnam County,IN,31.6,NA,77.57113662,216.09,2.16,0.2,NA,88.9,0.3851,77.8,10926,290.446063054921,915,24.3234621723643
18135,Randolph County,IN,34.9,NA,76.36845665,187,1.87,0.1,NA,87.5,0.4215,55.1,6108,240.624015127639,-742,-29.2310116608887
18137,Ripley County,IN,34.2,9.028374893,77.06225053,444.02,4.44,0.1,NA,89.3,0.428,63.6,8272,290.276169421343,-12,-0.421096957574482
18139,Rush County,IN,31.4,NA,75.83253466,562.54,5.63,0.1,NA,87.4,0.406,40.77,2012,119.109637698319,110,6.51195832346673
18141,St. Joseph County,IN,32.3,8.293303773,77.17654062,397.46,3.97,0.2,12.14,88.5,0.4689,590.13,56237,210.139078836252,-3052,-11.4043151058598
18143,Scott County,IN,33.5,10.2145046,71.43283482,739.74,7.4,0.7,46.08,83.2,0.4076,124.78,6563,276.779689608637,107,4.51248313090418
18145,Shelby County,IN,36.7,8.620689655,76.35002699,800.2,8,0.1,NA,87.3,0.4057,108.09,13279,297.875681374638,664,14.8949056730748
18147,Spencer County,IN,34,NA,78.77839501,130.82,1.31,0,NA,90.5,0.4418,51.53,4168,200.374981972021,-102,-4.90361040334599
18149,Starke County,IN,35.8,NA,74.98419367,503.13,5.03,0.1,NA,84.9,0.4314,74.24,6122,265.320273901361,735,31.8540348444136
18151,Steuben County,IN,31.7,NA,79.10617535,405.9,4.06,0.1,NA,91.1,0.4003,111.58,8946,260.755508919202,655,19.0917570246007
18153,Sullivan County,IN,32.5,NA,75.50916099,182.08,1.82,0.1,NA,88.7,0.4296,46.36,3865,183.610451306413,-192,-9.12114014251781
18155,Switzerland County,IN,35.3,NA,76.19890207,179.43,1.79,0.1,NA,83.9,0.4329,48.42,721,68.9820130118638,60,5.74052812858783
18157,Tippecanoe County,IN,29.9,7.225433526,79.00783789,403.68,4.04,0.1,7.15,91.6,0.4703,383.95,36602,199.93008291729,-4394,-24.0012235489474
18159,Tipton County,IN,32.3,NA,78.23929955,124.57,1.25,0.1,NA,89.3,0.4001,58.19,1944,126.11093091145,222,14.401556925073
18161,Union County,IN,33,NA,76.33453167,375.78,3.76,0.3,NA,87.4,0.3826,44.13,705,97.2950593430858,78,10.7645597571074
18163,Vanderburgh County,IN,34.4,7.470182047,76.44286033,481.13,4.81,0.2,8.82,90.1,0.4773,775.82,36720,201.751590606903,-3468,-19.054316890652
18165,Vermillion County,IN,34.8,NA,74.53864943,378.4,3.78,0,NA,91,0.4205,60.49,1442,91.8881029758491,119,7.5829987892691
18167,Vigo County,IN,31.1,7.85608562,75.59112879,374.58,3.75,0.2,NA,88.4,0.4676,266.28,14120,130.529235035822,-2789,-25.7822972036053
18169,Wabash County,IN,34.2,NA,75.60363313,646.6,6.47,0,NA,88.8,0.4019,76.09,5523,171.24519409649,-830,-25.7348381495721
18171,Warren County,IN,35.7,NA,80.03572945,241.84,2.42,NA,NA,92,0.407,22.59,1048,125.478927203065,364,43.5823754789272
18173,Warrick County,IN,33.8,5.518763797,79.06999032,120.24,1.2,0.1,NA,93.2,0.4409,161.84,20745,339.253299318059,3893,63.6641645815958
18175,Washington County,IN,36.5,NA,74.33907111,489.58,4.9,0.1,35.67,85,0.4325,54.21,6699,240.297008393715,409,14.671066791018
18177,Wayne County,IN,30.9,8.083348303,74.26500663,819.83,8.2,0.1,NA,86.5,0.4621,165.13,8620,127.381005157305,-811,-11.9844541975144
18179,Wells County,IN,30.2,NA,78.7230328,563.8,5.64,0,NA,92.2,0.3978,76.1,6784,243.485751202354,716,25.6980834110976
18181,White County,IN,33.3,NA,77.6878045,284.21,2.84,0.1,NA,88.8,0.394,47.81,7061,288.758025600131,34,1.39042244305402
18183,Whitley County,IN,35.4,7.737656595,79.29584665,275.01,2.75,0.1,NA,91.8,0.411,100.51,10169,304.433733496991,466,13.9508427386762
19001,Adair County,IA,33.5,NA,78.80887132,84.02,0.84,NA,NA,94.2,0.4298,12.45,648,86.9331902334317,257,34.4781325462839
19003,Adams County,IA,32.6,NA,77.5693911,159.87,1.6,0,NA,93.8,0.4291,8.67,0,0,0,0
19005,Allamakee County,IA,35.8,NA,79.38785155,194.83,1.95,0.1,NA,88.3,0.4155,21.62,464,33.0531414731443,-22,-1.56717481122667
19007,Appanoose County,IA,38.5,NA,76.14605807,270.44,2.7,NA,NA,90.2,0.4919,25.04,355,28.0388594897717,172,13.5850248795514
19009,Audubon County,IA,34.1,NA,76.48371171,227.55,2.28,0.2,NA,89.5,0.4013,12.58,208,35.8992060752503,83,14.3251639627201
19011,Benton County,IA,33.1,NA,79.9417348,93.75,0.94,0.1,NA,94.1,0.4174,35.8,6575,256.035825545171,447,17.4065420560748
19013,Black Hawk County,IA,31.3,5.959875766,79.03740906,695.53,6.96,0.1,7.62,91.4,0.4694,234.01,16250,122.275145413365,-4816,-36.2385907883549
19015,Boone County,IA,35.8,NA,79.57195835,189.01,1.89,0.1,NA,93.9,0.4056,46.14,6596,249.536564143306,628,23.7581810615518
19017,Bremer County,IA,34.2,NA,82.0844334,145.51,1.46,0,NA,96.4,0.3864,57.1,4944,199.99190971239,973,39.3592492213098
19019,Buchanan County,IA,33.1,NA,79.16373999,203.65,2.04,0,NA,94.1,0.4662,36.98,4219,200.54187660424,131,6.22682764521342
19021,Buena Vista County,IA,32.9,NA,81.5085247,240.42,2.4,0.1,NA,78.4,0.4092,34.89,902,43.8332199436291,-743,-36.1065215278453
19023,Butler County,IA,32.7,NA,79.17315688,120.92,1.21,NA,NA,92.5,0.4157,25.21,1016,67.7062508330001,86,5.73104091696655
19025,Calhoun County,IA,34.6,NA,78.72791019,61.22,0.61,NA,NA,93.8,0.4332,17.1,436,44.1921751469694,79,8.00729779039124
19027,Carroll County,IA,33.2,NA,79.51323106,146.92,1.47,0.1,NA,93.5,0.4311,35.62,1323,64.3419900787861,-308,-14.9790876373894
19029,Cass County,IA,35.2,NA,77.08761253,232.3,2.32,NA,NA,88,0.4317,23.2,477,35.4699583581202,-71,-5.27959547888162
19031,Cedar County,IA,36.2,NA,82.00905864,114.7,1.15,0.1,NA,95.6,0.3762,31.85,2145,116.506436369562,385,20.9114116560752
19033,Cerro Gordo County,IA,31.6,NA,78.33852884,395.51,3.96,0.1,NA,92.7,0.4474,75.37,3167,73.2186618578629,-1178,-27.2344754242382
19035,Cherokee County,IA,33.6,NA,79.66987842,156.7,1.57,NA,NA,93.1,0.4275,19.66,476,40.2162892869213,111,9.37816830010139
19037,Chickasaw County,IA,33.8,NA,80.0990965,123.47,1.23,0.1,NA,92.8,0.3968,23.85,587,47.8636660143509,28,2.28310502283105
19039,Clarke County,IA,37.1,NA,77.53532504,238.87,2.39,0.1,NA,87.8,0.4158,21.71,711,77.1400672670066,14,1.51893240750787
19041,Clay County,IA,37.2,NA,80.57879864,187.91,1.88,0,NA,93.6,0.4135,28.58,886,53.6481986073267,94,5.6917953375719
19043,Clayton County,IA,34,NA,81.32940969,191.8,1.92,0.1,NA,89.9,0.4049,22.64,1145,64.7185168437712,118,6.66968121184716
19045,Clinton County,IA,32.3,NA,78.09059253,227.13,2.27,0.1,NA,90.9,0.4263,67.5,8288,172.483403050925,-540,-11.2380595617157
19047,Crawford County,IA,33.3,NA,78.75551565,99.44,0.99,0.1,NA,80.2,0.4913,23.85,432,25.0754585558393,-187,-10.854423032273
19049,Dallas County,IA,27.7,3.150369563,82.58888081,84.35,0.84,0.1,NA,95.6,0.4255,148.05,45991,594.198966408269,13945,180.167958656331
19051,Davis County,IA,33.5,NA,79.56375312,319.05,3.19,NA,NA,83.1,0.4315,17.76,282,32.1147933037239,-45,-5.12470105910489
19053,Decatur County,IA,37.2,NA,79.02728992,233.64,2.34,0.1,NA,89.1,0.4422,15,224,27.1087982572915,-116,-14.0384848118117
19055,Delaware County,IA,37.6,NA,81.70191947,247.28,2.47,0.1,NA,91.7,0.4305,29.74,1210,69.5482239337855,39,2.24163696976664
19057,Des Moines County,IA,34,6.473489519,78.76986302,451.58,4.52,0.1,NA,92,0.4619,94.65,4658,115.712333871569,-711,-17.6624021860638
19059,Dickinson County,IA,30.9,NA,80.74134618,99.97,1,0,NA,96,0.4371,45.01,839,49.5423678771774,200,11.8098612341305
19061,Dubuque County,IA,29.9,4.620305651,80.47556407,211.59,2.12,0.1,NA,92.7,0.4478,159.43,12108,125.640759572481,-395,-4.09878592923109
19063,Emmet County,IA,36.8,NA,79.23046924,216.54,2.17,NA,NA,90.7,0.4333,23.84,216,21.6216216216216,-108,-10.8108108108108
19065,Fayette County,IA,34.4,NA,78.71750972,317.79,3.18,0.1,NA,91.7,0.4506,27.1,2946,144.816398761245,-337,-16.5658949024234
19067,Floyd County,IA,32.1,NA,79.91267671,175.99,1.76,0,NA,90.1,0.4334,31.53,772,48.0189090004354,-71,-4.41624681221621
19069,Franklin County,IA,35.4,NA,79.8945849,87.16,0.87,NA,NA,91.1,0.429,17.46,423,40.5327711766961,-71,-6.80337293982369
19071,Fremont County,IA,34,NA,75.96417937,216.98,2.17,NA,NA,92.1,0.4074,13.59,498,70.9199658217032,195,27.7698661350043
19073,Greene County,IA,35.9,NA,78.08994307,212.48,2.12,NA,NA,93.4,0.395,15.71,202,21.9565217391304,-147,-15.9782608695652
19075,Grundy County,IA,32.9,NA,80.93120987,112.87,1.13,NA,NA,94.6,0.4184,24.51,1145,92.5252525252525,283,22.8686868686869
19077,Guthrie County,IA,33.7,NA,80.20955734,244.09,2.44,NA,NA,93.1,0.4169,18.06,1135,105.857116209662,154,14.3629919791084
19079,Hamilton County,IA,32.2,NA,80.23862125,131.38,1.31,0.1,NA,93.3,0.4115,26,970,64.1661705364821,-8,-0.529205530197791
19081,Hancock County,IA,36.4,NA,81.05090773,244.83,2.45,NA,NA,93.3,0.4012,18.92,695,63.0271152625374,-64,-5.80393579396028
19083,Hardin County,IA,36,NA,79.92970128,202.83,2.03,0.1,NA,92.4,0.4164,29.97,869,50.1992952457975,18,1.03980128242158
19085,Harrison County,IA,34.3,NA,78.3532107,106.08,1.06,0.1,NA,91.5,0.4217,20.22,1110,77.4923205808433,283,19.7570511030438
19087,Henry County,IA,34.1,NA,79.0687628,267.08,2.67,0.1,NA,92.6,0.3934,45.92,3084,152.544887965574,58,2.86887273087006
19089,Howard County,IA,30.9,NA,80.2992214,107.39,1.07,NA,NA,90.9,0.397,19.5,286,30.267753201397,23,2.43412001269976
19091,Humboldt County,IA,33,NA,79.21735043,157.07,1.57,NA,NA,92.8,0.4256,22,431,44.7095435684647,25,2.59336099585062
19093,Ida County,IA,32.2,NA,80.32154693,258.58,2.59,NA,NA,93.2,0.4565,15.99,95,13.4904856574837,-66,-9.37233740414655
19095,Iowa County,IA,34.2,NA,79.42940169,79.86,0.8,0.1,NA,93.8,0.4429,27.6,1426,87.0839694656488,297,18.1374045801527
19097,Jackson County,IA,31.3,NA,79.53009653,175.6,1.76,0,NA,92.6,0.4186,30.5,3601,184.83728569962,41,2.10450672415563
19099,Jasper County,IA,33.6,NA,79.05337228,264.02,2.64,0.1,NA,93.9,0.3959,50.62,8305,225.238663484487,351,9.51941852896507
19101,Jefferson County,IA,28.6,NA,80.43428113,217.68,2.18,0,NA,93.2,0.4886,41.67,785,45.3102453102453,-3,-0.173160173160173
19103,Johnson County,IA,24.7,3.803486529,82.66988674,148.35,1.48,0.2,8.6,94.9,0.4918,242.38,32559,228.826245545974,-5512,-38.7386057756506
19105,Jones County,IA,39.5,NA,81.14171619,73.37,0.73,0.1,NA,92.3,0.4121,35.72,3898,190.573970861445,336,16.4271047227926
19107,Keokuk County,IA,34.6,NA,79.01110744,127.8,1.28,NA,NA,92.9,0.4512,17.59,800,78.1937249535725,146,14.270354804027
19109,Kossuth County,IA,36.3,NA,81.47186724,105.55,1.06,NA,NA,93.9,0.4163,15.4,423,27.7887268427276,124,8.14610432269084
19111,Lee County,IA,37.5,NA,75.99271928,398.36,3.98,0,NA,93,0.4199,66.13,2818,79.861701524684,-571,-16.1820552060307
19113,Linn County,IA,33,4.909814461,80.26417447,177.1,1.77,0.2,9.26,94.5,0.4277,312.18,38363,176.178295392444,1235,5.671615744589
19115,Louisa County,IA,35.8,NA,78.29696847,168.45,1.68,0.1,NA,84.1,0.4373,27.82,874,78.3083953050802,66,5.91344861571544
19117,Lucas County,IA,37.1,NA,78.38003886,302.08,3.02,0.1,NA,92.1,0.4504,19.93,337,38.7311803241007,-55,-6.32111251580278
19119,Lyon County,IA,37.5,NA,81.82669219,170.2,1.7,NA,NA,90.6,0.3649,20.04,430,36.8056149961483,-56,-4.79328939484721
19121,Madison County,IA,36.9,NA,79.74793337,190.71,1.91,0.1,NA,94.2,0.4412,28.54,2118,135.690947530271,609,39.0159523351912
19123,Mahaska County,IA,31.5,NA,78.69357268,327.24,3.27,0.1,NA,92.2,0.4444,38.83,3389,151.497541350022,-26,-1.16227089852481
19125,Marion County,IA,33.1,NA,79.28066959,259.73,2.6,0.1,NA,93.3,0.3993,59.82,5639,169.009441031021,-254,-7.612767870523
19127,Marshall County,IA,34.3,NA,78.32691115,408.78,4.09,0.1,25.4,83.8,0.4045,69.81,4368,106.88591983556,-1399,-34.23383741986
19129,Mills County,IA,35.5,NA,80.30811377,228.57,2.29,0.1,NA,92.8,0.4219,34.37,1593,107.410154406311,155,10.4510821927045
19131,Mitchell County,IA,32.7,NA,80.88769402,121.78,1.22,NA,NA,91.8,0.3954,22.61,269,24.9559328323592,59,5.47360608590778
19133,Monona County,IA,33.5,NA,77.28540384,293.19,2.93,0,NA,92.3,0.4506,12.58,436,48.4659848821699,40,4.44642063139173
19135,Monroe County,IA,30.5,NA,76.57815866,176.72,1.77,NA,NA,87.7,0.4093,18,380,47.4940632420947,138,17.2478440194976
19137,Montgomery County,IA,32.4,NA,77.56302055,98.51,0.99,0.1,NA,90.4,0.4449,23.7,531,50.9548028020344,-27,-2.59092217637463
19139,Muscatine County,IA,34.1,NA,78.88206602,334.73,3.35,0.1,NA,89,0.4179,98.04,6014,140.176677621612,-1143,-26.641493601846
19141,O'Brien County,IA,32.2,NA,79.84895178,136.44,1.36,NA,NA,92.1,0.417,24.14,739,52.5754126351736,30,2.13431986340353
19143,Osceola County,IA,33.4,NA,78.85252282,146.03,1.46,NA,NA,88.4,0.4047,15.18,210,33.7729173367642,15,2.4123512383403
19145,Page County,IA,41.1,NA,78.46553207,135.74,1.36,0,NA,91.5,0.4179,28.54,636,41.042849767682,85,5.48528652555498
19147,Palo Alto County,IA,35.1,NA,78.00193234,98.5,0.99,NA,NA,92.7,0.4108,15.97,321,35.2786020441807,-47,-5.16540279151555
19149,Plymouth County,IA,33.7,NA,80.76628089,180.7,1.81,0,NA,93.1,0.4062,29.05,4860,195.384739084988,745,29.9509528021227
19151,Pocahontas County,IA,34.9,NA,78.64623173,244.11,2.44,0.1,NA,92.2,0.4083,11.77,222,31.1011487811712,184,25.7775287195293
19153,Polk County,IA,29.4,5.983104051,78.87284164,475.7,4.76,0.2,7.14,91.5,0.4403,838.17,115614,251.410205670397,1097,2.3854982581731
19155,Pottawattamie County,IA,36.9,6.899833452,77.68347968,419.84,4.2,0.2,17.17,89.5,0.4241,98.26,18937,203.343784898205,-135,-1.44961773043553
19157,Poweshiek County,IA,31.1,NA,79.15117067,257.87,2.58,0.1,NA,93.9,0.4595,31.44,1208,64.7096635954575,166,8.89222198414399
19159,Ringgold County,IA,33.8,NA,77.04585713,241.16,2.41,NA,NA,92.7,0.4236,9.27,0,0,0,0
19161,Sac County,IA,34.8,NA,78.29614703,120.42,1.2,NA,NA,92.8,0.4248,17.05,516,51.4200298953662,121,12.0577977080219
19163,Scott County,IA,32.1,4.2258932,79.04854745,418.78,4.19,0.2,NA,92.8,0.4614,376.45,37540,219.036449672379,2898,16.9091004568608
19165,Shelby County,IA,31.8,NA,80.04555297,101.82,1.02,0.1,NA,92.4,0.4265,19.65,631,52.8121861399397,58,4.85436893203883
19167,Sioux County,IA,28,6.773920406,83.01396401,109.29,1.09,0,NA,90.2,0.3859,45.35,2105,60.6960583604856,-688,-19.8379516161587
19169,Story County,IA,27.7,5.368921614,82.31078292,102.48,1.02,0.1,NA,97.2,0.466,169.32,16192,172.121650207817,-5768,-61.3140858694843
19171,Tama County,IA,34.2,NA,77.85512175,214.9,2.15,0.1,NA,91.3,0.4172,23.62,1112,63.7212767176666,-120,-6.87639676809352
19173,Taylor County,IA,33.8,NA,79.34524127,111.89,1.12,NA,NA,90.2,0.4497,11.59,65,10.5811492755982,-100,-16.2786911932281
19175,Union County,IA,38.9,NA,77.57985218,378,3.78,0.1,NA,90.3,0.4328,29.17,404,32.2786832853947,-3,-0.239693192713327
19177,Van Buren County,IA,33.6,NA,77.31339055,150.75,1.51,NA,NA,89.2,0.4593,14.75,235,31.4675950723085,45,6.02570969469738
19179,Wapello County,IA,34.6,7.749434937,76.88711978,430.93,4.31,0.1,NA,88.1,0.445,81.38,3159,89.7137339543338,-1065,-30.2453708962854
19181,Warren County,IA,32.7,NA,80.05207869,191.89,1.92,0.1,NA,95.4,0.4182,87.88,17502,364.95954625073,3653,76.1739928267579
19183,Washington County,IA,32.4,NA,79.20889653,225.76,2.26,0.1,NA,91.4,0.3951,38.85,4227,191.526959673765,448,20.2990484821024
19185,Wayne County,IA,37.9,NA,77.11107242,188.74,1.89,0,NA,87.9,0.4417,12.23,69,10.7896794370602,14,2.18921032056294
19187,Webster County,IA,34.1,NA,76.91558939,380.59,3.81,0.1,NA,90.5,0.4456,51.06,2463,66.6486267081586,-970,-26.2481396292789
19189,Winnebago County,IA,33.6,NA,80.33729189,132.11,1.32,NA,NA,92.4,0.4035,26.3,569,53.8876787574581,61,5.77706222180131
19191,Winneshiek County,IA,32.1,NA,82.08534986,163.97,1.64,NA,NA,95.2,0.4045,29.37,985,47.4287365177196,-7,-0.337057010785824
19193,Woodbury County,IA,35.3,4.849389164,77.62651813,441.01,4.41,0.1,19.4,87.1,0.4293,117.52,14368,140.489483822393,-2426,-23.7212895151118
19195,Worth County,IA,34.4,NA,78.61222663,173.29,1.73,0,NA,93.3,0.4113,18.61,479,62.8279118572928,45,5.90241343126968
19197,Wright County,IA,32.4,NA,79.5661489,225.8,2.26,0.1,NA,92.4,0.416,21.95,385,29.9844236760125,-169,-13.1619937694704
20001,Allen County,KS,38.4,NA,77.35644399,NA,NA,0.1,NA,91.9,0.4205,25.1,289,22.3874816019831,-37,-2.86621736772794
20003,Anderson County,KS,35.3,NA,76.76267209,NA,NA,0.1,NA,91,0.4384,13.52,479,60.7636686540657,334,42.3696562222504
20005,Atchison County,KS,43.2,NA,76.45066406,NA,NA,0,NA,92.7,0.4209,37.73,662,40.089626354993,-70,-4.23908435777872
20007,Barber County,KS,31.7,NA,76.7596375,NA,NA,NA,NA,91.1,0.4708,4.08,0,0,0,0
20009,Barton County,KS,39,NA,78.47872762,NA,NA,0.1,NA,89.5,0.4369,29.55,1490,54.409348183312,-807,-29.4686872375388
20011,Bourbon County,KS,36.3,NA,75.57879681,NA,NA,0.1,NA,91.3,0.4397,22.99,494,33.4416463579745,-41,-2.77552125643109
20013,Brown County,KS,33.5,NA,77.27826749,NA,NA,0.1,NA,93.2,0.4202,16.86,380,38.7162506367804,68,6.92817116658176
20015,Butler County,KS,35.4,6.913303438,77.67242985,NA,NA,0.1,16.44,92.5,0.4158,46.65,20060,302.89760973621,1916,28.9307986168783
20017,Chase County,KS,30.4,NA,78.7590882,NA,NA,NA,NA,91.8,0.4056,3.41,87,32.3179791976226,2,0.742942050520059
20019,Chautauqua County,KS,35.3,NA,74.45602667,NA,NA,NA,NA,86.6,0.4374,5.2,0,0,0,0
20021,Cherokee County,KS,38.6,NA,75.39730726,NA,NA,0,NA,89.9,0.4102,34.34,5001,240.583056718141,-582,-27.998268148362
20023,Cheyenne County,KS,34.2,NA,83.21851165,NA,NA,0,NA,93.6,0.4345,2.61,0,0,0,0
20025,Clark County,KS,34.7,NA,74.29693961,NA,NA,NA,NA,94.8,0.3879,2.08,52,24.2537313432836,52,24.2537313432836
20027,Clay County,KS,32.8,NA,78.83523699,NA,NA,NA,NA,92.9,0.4453,12.52,295,35.469520259709,108,12.9854514849104
